procom,dzcom,pop_2018,var_perc,ivsm,agmax_50,e31_pct,a7,a7_pct,persone_per_abitazione,erecq_txt
006100,Mongiardino Ligure,159,-8.620689655172415,96.05649911447388,0.0971,2.614,276,71.875,0.414,entro il 1970
006101,Monleale,557,-5.272108843537415,97.14241541863869,0.0932,1.859,76,20.879,1.53,entro il 1960
006102,Montacuto,263,-13.2013201320132,98.93953700434179,0.0974,4.724,232,57.002,0.646,entro il 1970
006103,Montaldeo,257,-10.76388888888889,100.42600547396658,0.0829,2.273,130,44.369,0.877,entro il 1945
006104,Montaldo Bormida,627,-11.189801699716714,98.02822195013069,0.0689,0.922,173,33.333,1.208,entro il 1945
006105,Montecastello,314,-2.1806853582554515,99.16450068021364,0.0605,2.49,89,36.032,1.271,entro il 1945
006106,Montechiaro d'Acqui,540,-3.9145907473309607,97.68539739718034,0.0513,1.701,185,38.542,1.125,entro il 1970
006107,Montegioco,325,0.6191950464396285,96.74695532834926,0.0932,4.317,56,29.947,1.738,entro il 1970
006108,Montemarzino,318,-7.288629737609329,97.39013576360105,0.094,0.334,399,68.912,0.549,entro il 1960
006109,Morano sul Po,1427,-5.621693121693121,99.20052412787368,0.0375,3.91,188,22.222,1.687,entro il 1945
006110,Morbello,423,2.669902912621359,98.11320636689327,0.0595,1.13,120,33.613,1.185,entro il 1970
006111,Mornese,730,-0.4092769440654843,97.7286463656301,0.0824,0.457,303,46.401,1.118,entro il 1970
006112,Morsasco,665,-7.12290502793296,100.08570505532727,0.0645,0.0,176,33.27,1.257,entro il 1980
006113,Murisengo,1401,-3.512396694214876,99.72512622631447,0.0387,0.136,266,28.726,1.513,entro il 1960
006114,Novi Ligure,28210,2.1990363366300762,99.55132857451157,0.0911,0.41,2812,18.067,1.813,entro il 1970
006115,Occimiano,1300,-5.247813411078718,96.35655941924733,0.0441,1.754,88,14.08,2.08,entro il 1980
006116,Odalengo Grande,419,-12.526096033402922,96.85030317130607,0.0382,1.039,183,45.636,1.045,entro il 1945
006117,Odalengo Piccolo,266,-2.2058823529411766,95.3722830802283,0.0383,2.151,85,39.906,1.249,entro il 1918
006118,Olivola,118,-3.278688524590164,100.33049216108864,0.040825,0.0,61,52.137,1.009,entro il 1918
006119,Orsara Bormida,407,-0.24509803921568626,98.66278204217006,0.0651,4.56,187,48.953,1.065,entro il 1918
006120,Ottiglio,626,-6.845238095238096,100.43216426130877,0.0398,1.932,218,41.288,1.186,entro il 1970
006121,Ovada,11365,-2.62188330048839,98.72060901576091,0.0731,2.828,1301,19.286,1.685,entro il 1980
006122,Oviglio,1260,-4.182509505703422,97.4010570778789,0.0538,0.0,132,18.232,1.74,entro il 1960
006123,Ozzano Monferrato,1419,-4.892761394101877,97.24329810686254,0.0388,2.606,167,19.881,1.689,entro il 1960
006124,Paderna,204,-11.688311688311687,98.7817718972974,0.0911,0.629,53,30.994,1.193,entro il 1918
006125,Pareto,531,-11.5,97.00755082640208,0.0522,0.0,310,48.513,0.831,entro il 1970
006126,Parodi Ligure,646,-9.014084507042254,95.57394032756197,0.0875,1.517,495,56.831,0.742,entro il 1970
006127,Pasturana,1302,3.3333333333333335,97.73674333050676,0.086,1.937,132,19.13,1.887,entro il 1990
006128,Pecetto di Valenza,1230,-0.08123476848090982,96.36048021401174,0.0566,0.797,431,45.464,1.297,entro il 1980
006129,Pietra Marazzi,923,1.7640573318632855,96.03628435273676,0.0605,0.0,849,68.523,0.745,entro il 1980
006131,Pomaro Monferrato,370,-4.884318766066838,94.90171352600893,0.0463,11.0,66,26.295,1.474,entro il 1945
006132,Pontecurone,3603,-6.025039123630673,99.79198086518753,0.0856,1.342,107,6.246,2.103,entro il 1980
006133,Pontestura,1439,-4.066666666666666,97.5482423318153,0.0379,1.112,297,29.909,1.449,entro il 1960
006134,Ponti,591,-3.7459283387622153,97.94439771045714,0.0503,10.089,204,40.8,1.182,entro il 1970
006135,Ponzano Monferrato,334,-13.020833333333334,100.0825922294591,0.0385,2.882,191,51.344,0.898,entro il 1945
006136,Ponzone,1003,-5.555555555555555,97.40016248014078,0.0554,0.0,1490,70.283,0.473,entro il 1970
006137,Pozzol Groppo,303,-16.298342541436465,98.50395854961577,0.0947,3.503,156,46.154,0.896,entro il 1980
006138,Pozzolo Formigaro,4690,-4.207516339869281,97.86833019431974,0.0878,2.853,171,7.648,2.097,entro il 1970
006139,Prasco,490,-11.39240506329114,96.55672828275259,0.0603,0.333,224,45.714,1.0,entro il 1960
006140,Predosa,2010,-3.2723772858517806,100.91173136638314,0.0779,3.686,388,29.869,1.547,entro il 1970
006141,Quargnento,1409,1.5861571737563085,98.39529840400357,0.0486,0.716,183,24.206,1.864,entro il 1970
006142,Quattordio,1624,-2.6378896882494005,97.82268822697682,0.0458,0.357,137,16.526,1.959,entro il 1970
006143,Ricaldone,657,-3.2400589101620034,96.47952570949607,0.0559,2.222,158,33.689,1.401,entro il 1960
006144,Rivalta Bormida,1434,0.7022471910112359,96.5120075327056,0.0654,1.788,335,33.136,1.418,entro il 1945
006145,Rivarone,408,14.606741573033707,97.94029447835997,0.0603,2.404,88,33.977,1.575,entro il 1918
006147,Rocca Grimalda,1503,0.0,96.08860886823146,0.0786,2.962,1273,64.521,0.762,entro il 1945
006146,Roccaforte Ligure,126,-18.181818181818183,91.11856432871804,0.0964,5.172,179,63.475,0.447,entro il 1990
006148,Rocchetta Ligure,214,2.8846153846153846,96.03276808023143,0.0968,1.136,126,52.066,0.884,entro il 1970
006149,Rosignano Monferrato,1535,-6.116207951070336,97.9606310567672,0.0408,0.274,275,28.351,1.582,entro il 1960
006150,Sala Monferrato,341,-8.579088471849866,98.5663216418274,0.0389,9.294,83,29.964,1.231,entro il 1945
006151,Sale,4081,-3.2250414986957554,100.00014245523947,0.074,1.611,250,12.994,2.121,entro il 1970
006152,San Cristoforo,592,-2.631578947368421,98.04082920770824,0.0863,1.524,160,35.165,1.301,entro il 1980
006153,San Giorgio Monferrato,1237,-3.2081377151799684,94.61620432792387,0.0391,3.063,128,18.907,1.827,entro il 1970
006154,San Salvatore Monferrato,4247,-4.346846846846847,96.81853335740388,0.0502,0.719,448,18.983,1.8,entro il 1980
006155,San Sebastiano Curone,576,-1.7064846416382253,98.28174189578745,0.0967,3.323,186,41.798,1.294,entro il 1960
006156,Sant'Agata Fossili,404,-8.597285067873303,97.75381501803895,0.0936,4.321,133,35.185,1.069,entro il 1970
006157,Sardigliano,406,-9.57683741648107,94.04880112544775,0.0943,1.562,180,43.478,0.981,entro il 1960
006158,Sarezzano,1162,-2.5984911986588433,97.77078678834974,0.0911,0.58,116,17.764,1.779,entro il 1980
006159,Serralunga di Crea,532,-9.05982905982906,98.21824258629873,0.0381,0.613,205,42.797,1.111,entro il 1960
006160,Serravalle Scrivia,5993,-5.5476753349093775,99.7394262740309,0.0927,1.517,598,17.761,1.78,entro il 1980
006161,Sezzadio,1243,-3.8669760247486464,99.68972622746924,0.0723,8.0,229,28.412,1.542,entro il 1980
006162,Silvano d'Orba,1980,-3.225806451612903,97.72825932158754,0.0801,3.536,362,27.868,1.524,entro il 1970
006163,Solero,1676,0.6002400960384154,96.30889586340334,0.0511,0.437,147,16.762,1.911,entro il 1960
006164,Solonghello,217,-1.809954751131222,98.75391448196412,0.0378,0.0,261,70.924,0.59,entro il 1945
006165,Spigno Monferrato,1015,-9.617097061442564,98.35340646740781,0.051,4.557,571,50.576,0.899,entro il 1945
006166,Spineto Scrivia,351,6.363636363636363,95.12158346018816,0.0898,0.0,100,34.13,1.198,entro il 1960
006167,Stazzano,2417,-0.9426229508196722,96.53295260113713,0.0942,1.138,433,29.021,1.62,entro il 1990
006168,Strevi,1946,-4.4204322200392925,100.87438732862562,0.0618,1.959,1503,63.444,0.821,entro il 1960
006169,Tagliolo Monferrato,1567,-2.670807453416149,98.277634169181,0.0761,0.486,487,38.805,1.249,entro il 1980
006170,Tassarolo,650,2.20125786163522,96.52377591775983,0.0886,2.18,114,27.404,1.562,entro il 1990
006171,Terruggia,932,3.325942350332594,98.3001594575531,0.0407,0.971,92,19.45,1.97,entro il 1980
006172,Terzo,883,-2.8602860286028604,99.34980174810029,0.0527,0.985,144,26.374,1.617,entro il 1980
006173,Ticineto,1335,-6.773743016759777,98.05802595332067,0.0431,0.0,81,11.705,1.929,entro il 1970
006174,Tortona,27299,5.0486781852464695,98.26383044406414,0.0882,0.365,1897,13.985,2.012,entro il 1980
006175,Treville,287,3.237410071942446,96.63672325135667,0.0385,6.667,83,37.22,1.287,entro il 1945
006176,Trisobbio,675,1.0479041916167664,97.70312062160642,0.0679,1.403,343,51.502,1.014,entro il 1945
006177,Valenza,18804,-4.451219512195122,98.5604936433387,0.0532,0.953,2550,22.032,1.625,entro il 1980
006178,Valmacca,1018,-3.323836657169991,97.52591204602184,0.045,2.648,105,18.103,1.755,entro il 1945
006179,Vignale Monferrato,980,-7.981220657276995,97.51501648072171,0.0424,0.329,386,42.558,1.08,entro il 1918
006180,Vignole Borbera,2094,-6.266786034019696,100.51207184427096,0.0943,1.457,76,7.057,1.944,entro il 1980
006181,Viguzzolo,3143,-2.209085252022402,97.08752941389868,0.0897,0.948,165,10.806,2.058,entro il 1980
006182,Villadeati,479,-6.990291262135923,95.87041966272308,0.0387,0.587,313,57.643,0.882,entro il 1980
006183,Villalvernia,899,-6.742738589211618,99.93640379647009,0.0909,0.629,113,21.201,1.687,entro il 1980
006184,Villamiroglio,307,-7.807807807807808,97.63766800832445,0.038,2.432,228,56.858,0.766,entro il 1918
006185,Villanova Monferrato,1845,-0.8597528210639441,97.71867878545126,0.0384,0.808,120,13.26,2.039,entro il 1990
006186,Villaromagnano,679,-2.722063037249284,96.05913540121811,0.0911,0.0,85,21.144,1.689,entro il 1970
006187,Visone,1236,-1.6706443914081146,98.86875612288202,0.0585,0.566,319,33.264,1.289,entro il 1970
006188,Volpedo,1188,-2.2222222222222223,98.92375121974821,0.0931,2.968,169,23.151,1.627,entro il 1970
006189,Volpeglino,138,-14.814814814814813,95.44786993232766,0.0895,0.0,36,34.286,1.314,entro il 1918
006190,Voltaggio,724,-5.483028720626632,99.69876649868631,0.0906,2.525,633,61.576,0.704,entro il 1945
005001,Agliano Terme,1633,-2.6817640047675804,97.77909321736057,0.0451,0.382,392,35.031,1.459,entro il 1945
005002,Albugnano,508,-5.9259259259259265,96.9987893007543,0.0415,0.662,162,42.52,1.333,entro il 1970
005003,Antignano,971,-4.803921568627452,98.91452749009115,0.0424,3.49,284,39.499,1.35,entro il 1960
005004,Aramengo,592,-4.823151125401929,97.400712779161,0.0406,1.724,266,45.783,1.019,entro il 1945
005005,Asti,76211,3.1788581563164233,99.56650149507146,0.0424,0.62,5524,14.485,1.998,entro il 1980
005006,Azzano d'Asti,378,-9.352517985611511,100.2268418605688,0.0424,1.364,75,29.762,1.5,entro il 1960
005007,Baldichieri d'Asti,1133,2.5339366515837103,99.03370855056254,0.0416,0.0,71,13.051,2.083,entro il 1970
005008,Belveglio,326,-1.8072289156626504,97.14433786657575,0.0459,6.087,106,41.732,1.283,entro il 1945
005009,Berzano di San Pietro,415,-2.810304449648712,96.58830809186829,0.0413,4.149,125,36.443,1.21,entro il 1960
005010,Bruno,322,-8.262108262108262,93.5302806086199,0.0535,0.0,141,44.201,1.009,entro il 1945
005011,Bubbio,847,-7.12719298245614,95.83856886301632,0.0483,0.445,142,25.0,1.491,entro il 1970
005012,Buttigliera d'Asti,2564,0.03901677721420211,97.92624341118686,0.0431,1.187,128,11.287,2.261,entro il 1990
005013,Calamandrana,1745,-1.7454954954954953,98.8421141495455,0.0489,0.625,264,25.984,1.718,entro il 1970
005014,Calliano,1271,-8.626887131560029,97.29744032591607,0.0397,0.805,287,31.924,1.414,entro il 1945
005015,Calosso,1254,-5.143721633888049,98.33622810065255,0.0455,0.434,274,32.893,1.505,entro il 1960
005016,Camerano Casasco,458,-3.9832285115303985,98.46964977360051,0.0405,0.687,217,48.438,1.022,entro il 1918
005017,Canelli,10430,-1.231060606060606,98.22944502843987,0.0472,2.29,367,7.478,2.125,entro il 1980
005018,Cantarana,1015,-0.39254170755642787,98.45485095480149,0.0432,0.84,62,12.863,2.106,entro il 1990
005019,Capriglio,288,-3.678929765886288,100.71174366971908,0.041,1.053,87,40.092,1.327,entro il 1945
005020,Casorzo,620,-5.198776758409786,100.24037855989279,0.0403,8.468,254,45.683,1.115,entro il 1945
005021,Cassinasco,589,-0.338409475465313,96.14423290527472,0.0486,1.045,111,29.365,1.558,entro il 1960
005022,Castagnole delle Lanze,3770,-0.4226096143687269,98.17964358182374,0.0446,3.038,484,23.191,1.806,entro il 1980
005023,Castagnole Monferrato,1224,-3.3175355450236967,98.78866328621143,0.0417,0.151,291,33.068,1.391,entro il 1945
005024,Castel Boglione,602,-2.4311183144246353,98.18231904664914,0.0507,5.758,193,40.546,1.265,entro il 1980
005032,Castel Rocchero,396,0.5076142131979695,100.80438483452465,0.0523,0.0,87,34.118,1.553,entro il 1960
005025,Castell'Alfero,2709,-1.3114754098360655,97.6292408386402,0.0398,1.682,295,20.76,1.906,entro il 1980
005026,Castellero,287,-4.333333333333334,97.25627527207061,0.0417,0.645,65,32.828,1.449,entro il 1970
005027,Castelletto Molina,162,-13.368983957219251,102.82053912555395,0.0538,0.0,84,52.83,1.019,entro il 1945
005028,Castello di Annone,1875,-3.200826019617966,99.67876524149007,0.0445,0.652,246,23.496,1.791,entro il 1980
005029,Castelnuovo Belbo,859,-4.977876106194691,99.5603487603594,0.0516,0.783,199,33.389,1.441,entro il 1960
005030,Castelnuovo Calcea,742,-1.5915119363395225,97.99892834529028,0.0458,0.215,230,39.724,1.282,entro il 1970
005031,Castelnuovo Don Bosco,3195,-1.6317733990147785,99.87203589053554,0.0418,0.677,531,28.006,1.685,entro il 1960
005033,Cellarengo,700,-2.642559109874826,96.71272608096885,0.0456,1.961,80,21.39,1.872,entro il 2000
005034,Celle Enomondo,476,-1.2448132780082988,96.35627762880831,0.042749999999999996,0.452,71,25.448,1.706,entro il 2000
005035,Cerreto d'Asti,229,4.090909090909091,96.8877120057343,0.04046666666666667,0.633,55,31.977,1.331,entro il 1918
005036,Cerro Tanaro,589,-11.958146487294469,96.93321910376193,0.0455,0.741,91,23.885,1.546,entro il 1945
005037,Cessole,402,-3.3653846153846154,102.18696112145317,0.048,0.0,180,48.257,1.078,entro il 1970
005038,Chiusano d'Asti,233,3.0973451327433628,101.48956694003255,0.04058,1.439,127,54.274,0.996,entro il 1960
005039,Cinaglio,441,-3.076923076923077,100.80189260014303,0.040933333333333335,0.0,113,35.759,1.396,entro il 1945
005040,Cisterna d'Asti,1204,-6.738962044926414,97.27196886428574,0.0447,0.136,293,35.006,1.438,entro il 1970
005041,Coazzolo,284,-10.410094637223976,101.57120472620632,0.0451,1.235,43,25.294,1.671,entro il 1980
005042,Cocconato,1452,-7.809523809523809,98.62975116281373,0.0396,1.781,385,34.905,1.316,entro il 1960
005044,Corsione,212,-0.4694835680751174,99.33965255780687,0.0395,4.444,60,38.462,1.359,entro il 1960
005045,Cortandone,316,-2.4691358024691357,96.93574474152696,0.041,1.258,90,38.462,1.35,entro il 1945
005046,Cortanze,277,-3.146853146853147,97.81432465028878,0.0399,1.105,101,41.909,1.149,entro il 1970
005047,Cortazzone,640,-2.4390243902439024,98.94889703868134,0.0407,0.911,197,40.452,1.314,entro il 1945
005048,Cortiglione,563,-1.054481546572935,96.53311716273606,0.047,0.0,147,38.482,1.474,entro il 1960
005049,Cossombrato,503,-5.09433962264151,97.4044967278583,0.0396,2.821,116,32.861,1.425,entro il 1970
005050,Costigliole d'Asti,5822,-2.528042859534572,98.05834559811876,0.0442,1.227,579,18.909,1.901,entro il 1980
005051,Cunico,484,-8.333333333333332,98.65331406365736,0.0395,2.349,135,36.685,1.315,entro il 1945
005052,Dusino San Michele,1047,0.28735632183908044,98.92117578028875,0.0437,1.562,243,37.969,1.636,entro il 1960
005053,Ferrere,1586,-0.7509386733416771,96.92222693967865,0.0447,0.279,238,27.356,1.823,entro il 1960
005054,Fontanile,560,-1.926444833625219,98.87127718254226,0.0532,0.0,552,67.897,0.689,entro il 1960
005055,Frinco,757,3.840877914951989,96.88233978912075,0.03945,0.744,184,36.581,1.505,entro il 1945
005056,Grana,590,-6.050955414012739,100.50751014749251,0.04,0.26,162,36.323,1.323,entro il 1945
005057,Grazzano Badoglio,609,-1.615508885298869,97.506578896655,0.0396,1.523,212,41.732,1.199,entro il 1945
005058,Incisa Scapaccino,2208,-2.6025584472871635,98.5021103559963,0.0491,0.791,316,24.439,1.708,entro il 1970
005059,Isola d'Asti,2028,-4.294478527607362,98.59758519273144,0.0431,0.386,219,20.147,1.866,entro il 1970
005060,Loazzolo,341,0.8875739644970414,97.38996599379227,0.0469,0.418,109,40.52,1.268,entro il 1960
005061,Maranzana,257,-16.013071895424837,93.61569171133571,0.05835,2.899,160,49.08,0.788,entro il 1960
005062,Maretto,363,-10.591133004926109,98.41679744369512,0.04142,2.37,75,30.0,1.452,entro il 1980
005063,Moasca,492,3.361344537815126,97.22246981351957,0.04598000000000001,0.917,69,25.94,1.85,entro il 1960
005064,Mombaldone,198,-10.81081081081081,95.1838551542942,0.0496,1.987,83,39.904,0.952,entro il 1970
005065,Mombaruzzo,1090,-5.217391304347826,100.61116891549045,0.0566,0.866,471,47.963,1.11,entro il 1945
005066,Mombercelli,2208,-5.3984575835475574,98.07430833793927,0.0447,1.891,419,29.28,1.543,entro il 1970
005067,Monale,1013,-0.4911591355599214,97.03933236420926,0.0413,0.0,108,20.849,1.956,entro il 1970
005068,Monastero Bormida,934,-6.879361914257228,102.37732378621897,0.0493,0.75,273,37.449,1.281,entro il 1970
005069,Moncalvo,2965,-6.731676627870399,97.94520409039046,0.039,3.284,532,27.409,1.528,entro il 1960
005070,Moncucco Torinese,897,2.5142857142857142,96.23459762438584,0.0433,8.114,214,35.197,1.475,entro il 1970
005071,Mongardino,914,-3.5864978902953584,95.98628018575741,0.0425,1.493,187,31.376,1.534,entro il 1970
005072,Montabone,342,-1.440922190201729,97.34370392805234,0.051,0.0,142,46.405,1.118,entro il 1918
005073,Montafia,933,2.0787746170678334,95.09323966234642,0.042,0.664,338,44.65,1.232,entro il 1960
005074,Montaldo Scarampi,754,-3.826530612244898,99.89689755276113,0.0435,0.637,174,32.584,1.412,entro il 1970
005075,Montechiaro d'Asti,1290,-5.355832721936904,97.4772861555345,0.0399,0.366,280,33.097,1.525,entro il 1980
005076,Montegrosso d'Asti,2338,3.497122620628597,97.3733753343648,0.044,0.559,313,23.376,1.746,entro il 1970
005077,Montemagno,1122,-2.857142857142857,98.43282461349331,0.0417,1.858,216,29.752,1.545,entro il 1945
005121,Montiglio Monferrato,1625,-3.903015966883501,97.62628069618773,0.0393,1.925,578,43.167,1.214,entro il 1945
005079,Moransengo,198,-5.263157894736842,95.75158011009103,0.0393,1.361,55,33.951,1.222,entro il 1945
005080,Nizza Monferrato,10313,-0.42483344597856526,99.3710610414823,0.0498,1.668,366,7.71,2.173,entro il 1980
005081,Olmo Gentile,77,-14.444444444444443,99.95463449186772,0.0488,6.796,77,64.167,0.642,entro il 1970
005082,Passerano Marmorito,442,-1.1185682326621924,96.97348688554231,0.0405,0.0,177,44.25,1.105,entro il 1945
005083,Penango,475,-6.679764243614931,97.11108156848668,0.0394,3.951,153,40.909,1.27,entro il 1970
005084,Piea,609,-1.1363636363636365,99.57252896249135,0.0402,0.567,192,41.113,1.304,entro il 1945
005085,Pino d'Asti,225,1.809954751131222,99.85897368068808,0.0412,4.094,102,49.515,1.092,entro il 1918
005086,Piovà Massaia,621,-8.676470588235293,99.744402222121,0.0399,0.249,179,36.605,1.27,entro il 1945
005087,Portacomaro,1992,0.911854103343465,96.1768165594909,0.0412,0.584,306,26.402,1.719,entro il 1980
005088,Quaranti,173,-6.989247311827956,97.3635397433802,0.05539999999999999,0.0,351,78.0,0.384,entro il 1970
005089,Refrancore,1564,-5.498489425981873,98.03119339454128,0.0431,0.706,335,31.515,1.471,entro il 1945
